"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"903128115857113088","","","2017-08-31 05:31:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","それでも30分しか伸びてないあたり考えればまぁ早いか","","","",""
"903128031383793664","","","2017-08-31 05:31:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","北海道なら90分で辿り着く距離なのに","","","",""
"903127988010496000","","","2017-08-31 05:31:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","この長い〜長い道のりを〜♪ https://t.co/izWZQRQJOp","","","","https://twitter.com/mecaota/status/903127988010496000/photo/1"
"903126965346942976","","","2017-08-31 05:27:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","帰りは深夜割引を活用して高速を使う予定","","","",""
"903126870677323776","","","2017-08-31 05:26:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","このあと100km下道を更に走ります。次の目的に行くにはここからだと下道しかないのである","","","",""
"903126258782896129","","","2017-08-31 05:24:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ariken_japan: ということで、2週間という怒涛のスケジュールの中、総走行距離5413kmの日本一周旅は無事最終目的地函館まで辿り着くことができました。
しかしレンタカーを返す際に予想外のアクシデント発生……!?（たっつー） https://t.co/YK8i…","902851765028044800","887567112146894849","2017-08-30 11:13:29 +0000","https://twitter.com/ariken_japan/status/902851765028044800/photo/1,https://twitter.com/ariken_japan/status/902851765028044800/photo/1"
"903126103161573376","","","2017-08-31 05:23:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","つるっと美味い！","","","",""
"903125960056160256","","","2017-08-31 05:23:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @matsu_koma: 従業員同士の私語が気になると御意見を賜ること、全国のコンビニでよくあるんですが、「唐揚げ、いくつ揚げれば良いですか？」「この時間帯ですし、5つ揚げましょう」と業務連絡を交わしたら、「私語を慎め！」とお客様に激怒されたので、バリアフリーも兼ねて筆談…","902868375734444032","134415895","2017-08-30 12:19:29 +0000",""
"903125577598615552","","","2017-08-31 05:21:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","きしめんの比じゃない https://t.co/qpkzJeS5HM","","","","https://twitter.com/mecaota/status/903125577598615552/photo/1"
"903125454684536833","","","2017-08-31 05:21:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","食ってみた過ぎて2杯目頼んだ。ひもかわうどん https://t.co/zmHbuByyCw","","","","https://twitter.com/mecaota/status/903125454684536833/photo/1"
"903124825383870465","","","2017-08-31 05:18:32 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at 道の駅 草津運動茶屋公園 - @ulovekusatsu in 草津町, 群馬県 https://t.co/d9zSEhaQMb","","","","https://www.swarmapp.com/c/47130AQjkkn"
"903122144560693248","","","2017-08-31 05:07:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","昼飯いただきまーす https://t.co/pJGckIfcCJ","","","","https://twitter.com/mecaota/status/903122144560693248/photo/1"
"903117806190727168","","","2017-08-31 04:50:38 +0000","<a href=""http://twitcasting.tv/"" rel=""nofollow"">TwitCasting</a>","モイ！Androidからキャス配信中 - https://t.co/ldo6W1B6ap","","","","http://twitcasting.tv/mecaota"
"903117376618508288","","","2017-08-31 04:48:56 +0000","<a href=""http://twitcasting.tv/"" rel=""nofollow"">TwitCasting</a>","モイ！Androidからキャス配信中 - https://t.co/xaeozro3Vz","","","","http://cas.st/17d57af8"
"903111325664010240","","","2017-08-31 04:24:53 +0000","<a href=""http://twitcasting.tv/"" rel=""nofollow"">TwitCasting</a>","モイ！Androidからキャス配信中 - https://t.co/oyaLsDOBEi","","","","http://cas.st/17d57042"
"903110218866991105","","","2017-08-31 04:20:29 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at 毛無峠 in 吾妻郡嬬恋村 / 上高井郡高山村, 群馬県 / 長野県 https://t.co/vlMXiI6YGq","","","","https://www.swarmapp.com/c/f0y80RLIHnf"
"903110081658720256","","","2017-08-31 04:19:57 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at 日本国道最高地点 in 中之条町, 群馬県 https://t.co/rdbsOfhj6O","","","","https://www.swarmapp.com/c/4x39hkSFqDD"
"903108781776580608","","","2017-08-31 04:14:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","私は今、神より力を授かった！

&gt;&gt;&gt;&gt;位置エネルギー&lt;&lt;&lt;&lt; https://t.co/QTgS62tkjy","","","","https://twitter.com/mecaota/status/903108781776580608/photo/1"
"903101282742812672","","","2017-08-31 03:44:59 +0000","<a href=""http://twitcasting.tv/"" rel=""nofollow"">TwitCasting</a>","モイ！Androidからキャス配信中 - https://t.co/ObhqhaRorb","","","","http://cas.st/17d55c3a"
"903101096318590977","","","2017-08-31 03:44:14 +0000","<a href=""http://twitcasting.tv/"" rel=""nofollow"">TwitCasting</a>","モイ！Androidからキャス配信中 - https://t.co/IWaPW5lmxD","","","","http://cas.st/17d55b9c"
"903097929539371008","","","2017-08-31 03:31:39 +0000","<a href=""http://twitcasting.tv/"" rel=""nofollow"">TwitCasting</a>","モイ！Androidからキャス配信中 - https://t.co/ydluQTmebv","","","","http://cas.st/17d55687"
"903097413711183872","","","2017-08-31 03:29:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","出発します https://t.co/eUXpc5cWmQ","","","","https://twitter.com/mecaota/status/903097413711183872/photo/1"
"903094360647991296","","","2017-08-31 03:17:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","長野側も長野側ですごく景色きれい https://t.co/07oA6FomIi","","","","https://twitter.com/mecaota/status/903094360647991296/photo/1"
"903090550588358656","","","2017-08-31 03:02:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ちなみに実際は日本国政府がグンマー政府に許可を得て設置してると思われる雨量観測所です https://t.co/3P4IlS43QH","","","","https://twitter.com/mecaota/status/903090550588358656/photo/1"
"903090248430657536","","","2017-08-31 03:01:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","まずいものを見てしまったかもしれない…グンマーが設置している不法入国者監視装置のようだ…射殺されてしまう…短い人生だったよ… https://t.co/dkwZQTj1RV","","","","https://twitter.com/mecaota/status/903090248430657536/photo/1"
"903089213578424321","","","2017-08-31 02:57:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","グンマー、やはり未開の地のようで、自然に溢れているようだ https://t.co/KV3gg9Ox09","","","","https://twitter.com/mecaota/status/903089213578424321/photo/1"
"903088677894537216","","","2017-08-31 02:54:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","グンマー現地の民が記したと思われる看板 https://t.co/pPoHTlodFT","","","","https://twitter.com/mecaota/status/903088677894537216/photo/1"
"903088192491986944","","","2017-08-31 02:52:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","auとドコモだけ通信かろうじて可能 https://t.co/7hJ82Eyfbj","","","","https://twitter.com/mecaota/status/903088192491986944/photo/1,https://twitter.com/mecaota/status/903088192491986944/photo/1"
"903087415576846336","","","2017-08-31 02:49:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","グンマー国境に到着。 https://t.co/yiXVOZYd3D","","","","https://twitter.com/mecaota/status/903087415576846336/photo/1"
"903083928457666560","","","2017-08-31 02:36:01 +0000","<a href=""http://twitcasting.tv/"" rel=""nofollow"">TwitCasting</a>","モイ！Androidからキャス配信中 - https://t.co/WumghKdJoJ","","","","http://cas.st/17d53df7"
"903080552592375808","","","2017-08-31 02:22:36 +0000","<a href=""http://twitcasting.tv/"" rel=""nofollow"">TwitCasting</a>","モイ！Androidからキャス配信中 - https://t.co/Z1CIJgQi8L","","","","http://cas.st/17d5381f"
